5414;Beveiligingspersoneel;zaalwachter museum, winkelsurveillant, voetbalsteward, toezichthouder bewaking, suppoost museum, portier hotel, persoonsbeveiliger, objectbeveiliger, nachtportier hotel, mobiel surveillant, mobiel beveiligingsbeambte, marshaller, luchthavenbeveiliger, interventiemedewerker, hotelportier, horecaportier, hoofdportier hotel, hoofd beveiliger, bewaker, beveiligingsbeambte;;;
5419;Veiligheidswerkers, niet elders geclassificeerd;zwembadmedewerker, verkeersbegeleider, uitsmijter, strandwacht, parking host, parkeercontroleur, medewerker reinigingspolitie, kustwachter, jachtopzichter, ambtenaar reinigingspolitie;;;
6111;Akkerbouwers en groentetelers;meewerkend voorman akkerbouw, medewerker akkerbouw, groentekweker, akkerbouwer;;;
6112;Fruittelers;voorman fruitkwekerij, voorman boomverzorger, meewerkend voorman fruitteelt, meewerkend voorman boomkwekerij, medewerker fruitteelt, medewerker boomkwekerij, fruitkweker, boomkweker;;;
6113;Tuinders en kwekers;zaadteler, voorman hovenier, voorman groenvoorziening (plantsoenen en parken), voorman gewasverzorging, uitvoerder cultuurtechniek, terreinmeester, paddestoelenkweker, meewerkend voorman paddestoelenkwekerij, meewerkend voorman groenteteelt, meewerkend voorman bloemen- en plantenteelt, meewerkend voorman bloembollen, medewerker zaadcoating, medewerker paddestoelenkwekerij, medewerker hoveniersbedrijf, medewerker groenvoorziening (plantsoenen en parken), medewerker groenteteelt, medewerker bloemen- en plantenteelt, manager hoveniersbedrijf, manager cultuurtechnisch bedrijf, interieurbeplanter, hovenier, hoofd plantsoendienst, hoofd kas- en veldploeg (veredeling en selectie), hoofd groenvoorziening (plantsoenen en parken), hoofd greenkeeper, groenvoorziener (plantsoenen en parken), greenkeeper, gewasverzorger, cultuurtechnisch medewerker, chef zaadschoning, champignonkweker, boomverzorger, bloemenkweker, bloemen- en plantenkweker, bloembollenkweker, bestuiver, beheerder begraafplaatsen;;;
6114;Telers van diverse gewassen;teler van diverse gewassen;;;
6121;Melkveehouders en andere rundveehouders;varkenshouder, schapenscheerder, schapenhouder, schaapherder, rundveehouder, paardenhouder, melkveehouder, meewerkend voorman melkveehouderij, meewerkend voorman dier- en veehouderij, medewerker veeteelt, medewerker melkveehouderij, medewerker dier- en veehouderij, biologisch-dynamisch veehouder, bedrijfsleider veehouderij;;;
6122;Pluimveehouders;pluimveehouder, pluimveefokker, medewerker pluimveeindustrie, medewerker pluimveehouderij;;;
6123;Bijenhouders en zijderupstelers;wormenkweker, imker;;;
6129;Veetelers, niet elders geclassificeerd;vogelhouder, pelsdierenhouder, pelsdierenfokker;;;
6130;Producenten met een gemengd bedrijf;meewerkend voorman landbouw, medewerker landbouw, medewerker gemengd landbouwbedrijf (geschoold), landbouwer, bedrijfshoofd gemengd landbouwbedrijf (akkerbouw en/of tuinbouw in combinatie met veeteelt);;;
6210;Bosbouwers e.d.;voorman bos- en natuurbeheer, rietwerker, medewerker bosbouw (geschoold), medewerker bos- en natuurbeheer, bosbouwer;;;
6221;Viskwekers;viskweker, sierviskweker, schaaldierenkweker, oesterkweker, mosselkweker, medewerker viskwekerij, medewerker vis- en schaaldierenkwekerij, medewerker sierviskwekerij, medewerker schaaldierenkwekerij;;;
6222;Vissers, binnen- en kustwateren;visser, schaal- en schelpdierenvisser, noordzeevisser, matroos binnenvisserij, kustvisser, garnaalvisser, binnenvisser;;;
6223;Vissers, volle zee;zeevisser, schipper zeevisvaart, matroos zeevisserij, matroos trawler, bootsman trawler;;;
6224;Jagers en vallenzetters;vallenzetter, valkenier, jager, bestrijder muskusratten, bestrijder (muskus)ratten en mollen;;;
7111;Allround bouwvakkers, kleine bouwaannemers;aannemer timmerbedrijf, aannemer schildersbedrijf, aannemer metselbedrijf, aannemer bouw, aannemer amoveerwerken;;;
7112;Metselaars e.d.;voorman straatmaker, voorman metselaar, voeger, strater, straatmaker, steenzetter waterbouwkundige werken, schoorsteenbouwer, ovenmetselaar, ovenbouwer, onderhoudsmetselaar, metselaar (oven, ketel, schoorsteen), metselaar, lijmer blokkensteller, lijmer, kitter, kalkzandsteenlijmer, blokkensteller, gibo-bouwer;;;
7113;Steenhouwers, steensplijters en steensnijders;zandstraler steenhouwen, zager natuursteen, steller natuursteen, steenzager, steenhouwer, steenboorder, steenbikker, steenafwerker, polijster natuursteen, natuursteenbewerker, letterschrijver steenhouwerij, kunststeenmaker;;;
7114;Betonwerkers, betonafwerkers e.d.;voorman betonstaalverwerker, terrazzolegger, ijzervlechter, granietwerker, betonwerker bouw, betonstorter, betonstaalvlechter, betonstaalverwerker, betonrotreparateur, betonreparateur, betonrenovator, betonboorder, betonarbeider, betonafwerker;;;
7115;Timmerlieden;werkplaatstimmerman, wandensteller, wand- en plafondmonteur, voorman timmerfabriek, voorman bouwtimmerman, trappensteller, timmerman, timmerkracht, standbouwer, scheepstimmerman, scheepsinterieurbouwer, scheepsbeschieter, rolluik- en zonweringinstallateur, restauratietimmerman, kozijnmonteur, kozijnenzetter, keukenmonteur, jachtbouwer (kunststof), jachtbouwer (hout), houtskeletbouwer, grafkistenmaker, decorbouwer, bouwtimmerman, betontimmerman;;;
7119;Bouwarbeiders ruwbouw, niet elders geclassificeerd;voorman sloopwerken, steigermonteur, steigerbouwer, sloper bouw, onderhoudsmedewerker gebouwen, monteur gevelelementen, gebouwensloper, asbestverwijderaar, asbestsaneerder, afwerker kunststofkozijnen;;;
7121;Dakdekkers;voorman dakdekker, rietdekker, pannenlegger, pannendekker, leidekker, dakpannenlegger, dakdekker;;;
7122;Vloerleggers en tegelzetters;voorman tegelzetter, vloerenlegger, vloerenafwerker, tegelzetter, tegellegger, tapijtlegger, parketvloerlegger, parketteur, parketlegger, marmerzetter, kurkvloerenlegger, dekvloerenlegger;;;
7123;Stukadoors;voorman stukadoor, stukadoor, spackspuiter;;;
7124;Isoleerders;isoleerder pijpen, isoleerder bouw, isoleerder akoestisch, isolatiemonteur, isolatiemedewerker, gevelisolatiespecialist;;;
7125;Glaszetters;servicemonteur autoruiten, glazenier, glaszetter, glas-in-loodzetter, beglazer, autoruitschademonteur;;;
7126;Loodgieters;zwembadinstallatiemonteur, zinkwerker, watertechnisch installateur, voorman rioleringsmedewerker, verwarmingsmonteur, vakman buisleidingen (gas en water), sprinklermonteur, sanitairmonteur, rioolreparateur, rioolmonteur, rioolaanlegger, rioloog, rioleringsmedewerker, puttenbouwer, pijpleidingwerker, pijplasser, pijpfitter industriële montage, pijpfitter, onderhoudsmonteur verwarming, onderhoudsmonteur dakwerk, sanitair, verwarming, gas- en waterleiding, onderhoudsloodgieter, monteur gas, water (leidinglegger), monteur centrale verwarming woningbouw, monteur centrale verwarming utiliteitsbouw, loodgieter, kabelwerker, kabellegger, installatiemonteur dakwerk, sanitair, verwarming, gas- en waterleiding, installateur cv, hoofdmonteur centrale verwarming woningbouw, hoofdmonteur centrale verwarming utiliteitsbouw, gawalomonteur, gastechnisch installateur, gasmonteur, gasfitter, fitter, eerste monteur warmte (leidinglegger), eerste monteur gas, water (leidinglegger), distributiemonteur gas, water (transportleidingen), cv-monteur, buizenlegger, buisleidinglegger, badkamermonteur, assistent-loodgieter;;;
7127;Installateurs van toestellen voor klimaatregeling en koeltechniek ;ventilatiemonteur, service monteur koeltechniek, monteur vriesinstallaties, monteur koelinstallaties, luchtkanalenmonteur, luchtbehandelingsmonteur, koeltechnisch monteur, koeltechnisch installateur, koelmonteur, klimaattechnicus, kanalenmonteur, installateur koelinstallaties, hoofdmonteur luchtbehandelingstechniek, hoofdmonteur koeltechniek, airconditioningmonteur, aircomonteur;;;
7131;Schilders e.d.;voorman schilder, schilder / behanger, scheepsschilder, restauratieschilder, onderhoudsschilder, jachtschilder, huisschilder, constructieschilder, binnenhuisschilder, behanger;;;
7132;Verf- en lakspuiters;vliegtuigspuiter, verfspuiter, spuiter, meubelspuiter, metaalspuiter oppervlaktebehandeling, metaalschilder constructies, metaalconserveerder, medewerker lakkerij, lakspuiter, industrieschilder, industriële spuiter, constructiespuiter, autospuiter;;;
7133;Schoonmakers bouwwerken;zandstraler gevels, voorman gevelreiniger, schoorsteenveger, roetreiniger, reconditioneringsmedewerker, gevelreiniger, dakgotenreiniger, brandreiniger;;;
7211;Metaalgieters en kernmakers;zandbereider gieterij, vormer gietwerk, modelmaker metaal, modelmaker hout, kunststof, mallenmaker metaal, machinaal vormer gieterij, kernmaker gieterij, handvormer gieterij;;;
7212;Lassers en snijders;tig-lasser (niveau 3&4), tig-lasser (niveau 1&2), soldeerder, poederlasser, onderpoeder lasoperator, mig / mag-lasser (niveau 3&4), mig / mag-lasser (niveau 1&2), metaalsnijder, metaalbrander, meesterlasser, lastechnicus, lasrobotbeheerder, lasersnijder, laseroperator, fotolasser, elektrodelasser (niveau 3&4), elektrodelasser (niveau 1&2), constructielasser, co2-lasser, autogeen lasser (niveau 3&4), autogeen lasser (niveau 1&2);;;
7213;Plaatwerkers;voorman plaatbewerking, vliegtuigplaatwerker, uitdeuker, schademonteur, schadehersteller, plaatwerker, plaatbewerker, plaatbankwerker, persoperator, metaalzager, metaaltrekker, metaalforceur, metaalbuiger (conventioneel), kopersmid, koperslager, ketelbouwer, isolatieplaatwerker, forceur (conventioneel), containermonteur, cnc-metaalsnijder, cnc-metaalbuiger, cnc-forceur, blikslager, bank- en plaatwerker licht metaal, autoschadehersteller, afschrijver metaal;;;
7214;Constructiewerkers;voorman scheepsbouw, voorman jachtbouw (metaal), voorman constructie, tentenbouwer, scheepsplaatwerker, scheepsbouwer, monteur wandplaten, montagebankwerker, metalen ramen-, deuren-, kozijnen-, trappenmaker, metaalsloper, kassenbouwer, jachtbouwer (metaal), ijzerwerker, hekwerkmonteur, fijnconstructiebankwerker, demonteur, constructiesamenbouwer, constructiebankwerker, carrosseriebouwer (metaal), botenbouwer (metaal);;;
7215;Kraanmonteurs en kabellassers;tuiger, touwslager, takelaar, rigger on- en offshore, kabelsplitser;;;
7221;Smeden, voorslagers en smeedperswerkers;smid, kunstsmid, hoefsmid, felser;;;
7222;Gereedschapsmakers e.d.;zinkvonker, wapensmid, wapenreparateur, wapenhersteller, verenmaker, stempelmaker, slotenmaker, matrijzenmaker, matrijsslijper, kluisreparateur, gereedschapsmaker, draad- en zinkvonker;;;
7223;Instellers en bedieningspersoneel gereedschapswerktuigen;machinebankwerker, kunststofbewerker, draadbewerker metaal, conventioneel slijper, conventioneel kotteraar, conventioneel frezer, conventioneel draaier, cnc-slijper (inclusief progammeren), cnc-programmeur, cnc-machinebediener (exclusief programmeren), cnc-kotteraar (inclusief programmeren), cnc-frezer (inclusief programmeren), cnc-draaier-frezer (inclusief programmeren), cnc-draaier (inclusief programmeren);;;
7224;Metaalpolijsters, gereedschapslijpers e.d.;vlakslijper, slijper-polijster, slijper metaal, rondslijper, metaalschuurder, metaalschaver, metaalpolijster, messenslijper, gereedschapslijper, afwerker gieterij;;;
7231;Automonteurs;wegenwacht, uitlijnspecialist, scootermonteur, schokdemperspecialist, revisietechnicus auto's, motorfietstechnicus, dieselmotortechnicus auto's, diagnosetechnicus auto's, caravanhersteller, busmonteur, bromfietstechnicus, bromfietsmonteur, bedrijfswagenmonteur, bedrijfsautotechnicus, bandenspecialist, bandenmonteur, banden- en uitlaatspecialist, autotechnicus, automonteur, autokeurmeester, auto-elektrotechnicus, autobusmonteur, autobandenmonteur, assistent-autotechnicus, apk-keurmeester;;;
7232;Vliegtuigmonteurs;vliegtuigmonteur mechanisch, vliegtuigmonteur avionisch, onderhoudsmonteur vliegtuigmotoren, grondwerktuigkundige mechanisch;;;
7233;Monteurs industriële en landbouwmachines;voorman technische dienst mechanisch, torenkraanmonteur, onderhoudsmonteur machines, installaties, monteur wegenbouwmachines, monteur treinmaterieel, monteur melkmachines, monteur mechanische werken spoorwegen, monteur landbouwmachines, monteur kranen en funderingsmachines, monteur heftrucks, monteur grondverzet- en wegenbouwmachines, monteur bronbemalingsinstallaties, medewerker technische dienst mechanisch, mechanisch monteur, lijnmonteur, landbouwmachinemonteur, kraanmonteur, inbedrijfsteller installaties, machines, hoofdmonteur treinmaterieel, hoofdmonteur mechanische werken spoorwegen, hoofdmonteur landbouwmachines, hoofdmonteur bronbemalingsinstallaties;;;
7234;Rijwielmonteurs e.d.;rijwielhersteller, fietstechnicus, fietshersteller, fietsenmaker;;;
7311;Vervaardigers en reparateurs van precisie-instrumenten;weegschaalafsteller, watermeterhersteller, uurwerktechnicus, samensteller instrumenten, research instrumentmaker, reparateur fotoapparatuur, medisch instrumentmaker, medisch instrumentatietechnicus, klokkenmaker, keuringsmedewerker meet- en weeginstrumenten, instrumentmaker optisch, instrumentmaker metaal, instrumentmaker glas, instrumentenreparateur, ijktechnicus, horlogemaker, fijnbankwerker, chirurgisch instrumentmaker;;;
7312;Vervaardigers en stemmers van muziekinstrumenten;pianostemmer, orgelbouwer, muziekinstrumentenmaker, -reparateur metaal, muziekinstrumentenmaker, -reparateur hout, campanoloog;;;
7313;Juweliers en bewerkers van edele metalen;zilversmid, polijster edelmetaal, kunstsmid edelmetaal, goudsmid, edelsmid, edelmetaalbewerker, diamantbewerker (sier), diamantbewerker (industrieel), ciseleur;;;
7314;Pottenbakkers e.d.;pottenbakker, modelleur keramische industrie, keramist;;;
7315;Glasblazers, snijders, slijpers en polijsters;zandstraler glasversieringen, warmglasbewerker, kristalslijper, glassnijder, glasslijper, glasgieter, glasetser, glasblazer, glasbewerker;;;
7316;Letterschilders, decoratieschilders, graveurs en etsers;tatoeëerder, signmaker, reclameschilder, plateelschilder, machinegraveur, handgraveur, glasgraveur, glas- en aardewerkschilder, decorschilder, decoratieschilder, beletteraar;;;
7317;Ambachtslieden werkend met hout, vlechtwerk e.d.;tabakspijpenmaker, rotanmeubelmaker, mandenmaker ambachtelijk, kuiper, klompenmaker, borstelmaker handmatig;;;
7318;Ambachtslieden werkend met textiel, leder e.d.;textielrestaurator, textielproductenmaker (ambachtelijk), tapijtknoper, nettenknoper, nettenhersteller;;;
7319;Ambachtslieden, niet elders geclassificeerd;speelgoedmaker, kaarsenmaker;;;
7321;Prepresstechnici;vormgever technisch-creatief, vormgever dtp, typograaf, scanoperator grafisch, retoucheur, reprograaf, prepresstechnicus, paginaopmaker, opmaakredacteur, lithograaf, lay-outtekenaar, lay-outmedewerker, grafisch zetter, galvanowerker drukkerij, elektronisch voorbereider (grafisch), dtp-operator, dtp-er, drukvormvervaardiger, digitaal basisvoorbereider, diepdrukretoucheur, desktoppublisher, ctp-operator, conventioneel voorbereider;;;
7322;Drukkers ;zeefdrukker, voorman drukkerij, vlakdrukker, speciaaldrukker, operator drukpers, offsetdrukker, hoogdrukrotatiedrukker, hoogdrukker, flexodrukker, diepdrukker, degelpersdrukker, conventioneel drukker;;;
7323;Afwerkers van drukwerk en boekbinders;voorman binderij, vellenbewerker (grafisch), uitgaafbinder, standaardbinder, restaurator boeken, papierveredelaar grafisch, inbinder, grafisch assistent, grafisch afwerker, foliedrukker, drukkerijbinder, brocheerder, boekbinder, afwerker grafische industrie;;;
7411;Bouwelektriciens e.d.;voorman technische dienst elektrotechnisch, onderhoudselektricien bouwnijverheid, monteur elektrotechnische panelen, monteur elektrische installaties, monteur brandalarmsystemen, monteur bliksembeveiliging, monteur beveiligingsinstallaties, medewerker technische dienst elektrotechnisch, lichtreclamemonteur, installateur beveiligingsinstallaties, hoofdmonteur elektrische installaties, electricien (studio, theater, toneel), beveiligingsmonteur, beveiligingsinstallateur, allround monteur huisaansluitingen, alarminstallateur, aardingsmonteur;;;
7412;Installateurs van elektrische apparatuur;scheepselektromonteur, monteur witgoedapparaten, monteur seinwezen spoorwegen, monteur elektromotoren, monteur elektrische railvoertuigen, liftmonteur, hoofdmonteur lifttechniek;;;
7413;Installateurs en reparateurs van elektriciteitsleidingen ;vakman kabelwerken, opzichter bovenleiding (trolleybus, tram, trein), monteur midden- en hoogspanningsinstallaties, monteur laag- en middenspanningsnetten (kabelwerker), monteur hoogspanningsinstallaties, monteur elektriciteitsnetten, monteur bovenleiding (trolleybus, tram, trein), middenspanningsmonteur, lijnwerker in hoogspanningsmasten, laagspanningsmonteur, kabelboommonteur, hoogspanningsmonteur, hoofdmonteur midden- en hoogspanningsinstallaties, hoofdmonteur elektriciteitsnetten, eerste monteur laag- en middenspanningsnetten (kabelwerker), assistent-monteur montage (zwakstroom), assistent-monteur montage (sterkstroom);;;
7421;Installateurs en onderhoudsmonteurs op het gebied van de elektronica;vliegtuigelektrotechnicus, monteur zendmasten, monteur vliegtuiginstallaties, monteur medische elektronica, monteur industriële elektronica, monteur consumentenelektronica, kantoormachinemonteur, hoofdmonteur consumentenelektronica;;;
7422;Installateurs en onderhoudsmonteurs op het gebied van de informatie- en communicatietechnologie;televisiemonteur, telecommonteur, monteur telematica, monteur telecommunicatie, monteur kabeltelevisie, monteur datacommunicatie (kabelwerker), monteur communicatiesystemen scheepvaart, kabellasser datacommunicatie, antennebouwer;;;
7511;Slagers, vishandelaren e.d.;worstmaker, vleesverwerker, vissnijder, vishandelaar, visfileerder, visbewerker, uitbener, traiteur, slager, slachter, poelier, medewerker slachterij, medewerker pluimvee- en wildslachterij, medewerker islamitische slachterij, koosjer slager, islamitisch slager, darmenbewerker;;;
7512;Bakkers en banketbakkers;taartenbakker, patissier, medewerker chocoladebereiding, medewerker broodbakkerij, medewerker brood- en banketbakkerij, medewerker banketbakkerij, chocolatier, broodbakker, bonbonmaker, allround broodbakker, allround brood- en banketbakker, allround banketbakker;;;
7513;Zuivelbereiders;medewerker kaasmakerij, kaasmaker;;;
7514;Bereiders van groente- en fruitconserven;conserveerder groente, conserveerder fruit;;;
7515;Proevers en klasseerders van voedingsmiddelen en dranken;voedselproever, voedselkeurder, proever, monsternemer, kwaliteitscontroleur voedingsmiddelenindustrie, drankenproever, drankenkeurder, controleur voedingsmiddelen, controleur van vee en vlees, controleur levensmiddelen, controleur groente en fruit, controleur food, controleur eierveiling;;;
7516;Tabaksbereiders en vervaardigers van tabaksproducten;tabakbereider, sigarenmaker;;;
7521;Houtbehandelaars;operator houtverduurzaming, impregneerder, houtverduurzamer, houtfineerder, droger hout;;;
7522;Meubelmakers e.d.;trappenmaker, schrijnwerker, meubelrestaurateur, meubelmonteur, meubelmaker, meubelafwerker, maquettebouwer, lijstenmaker, interieurbouwer, carrosseriebouwer (hout), biljartmaker, ambachtelijk meubelmaker, ambachtelijk lijstenmaker;;;
7523;Instellers en bedieningspersoneel houtbewerkingsmachines;voorman montage meubelindustrie, voorman machinale houtbewerking, schaver, machinaal meubelmaker, machinaal houtbewerker, insteller houtbewerkingsmachines, fabriekstimmerman, cnc-programmeur machinale houtbewerkingsmachines, cnc-bediener machinale houtbewerkingsmachines, chef machinale houtbewerking, afwerker timmerfabriek;;;
7531;Kleermakers, bontwerkers en hoedenmakers;modinette, modelmaker confectie, medewerker kledingreparatiebedrijf, veranderatelier, maatkleermaker, kostuummaker, kleermaker, kleedster, kledingstopster, hoedenmaker, coupeuse, costumière theater, film, televisie, chef decor-, kostuumatelier, bontnaaister, bontkleermaker, ateliernaaister;;;
7532;Patroonmakers en snijders voor kleding e.d.;patroontekenaar schoeisel, patroonmaker confectie, patronenmaker, medewerker productievoorbereiding (confectie-industrie), leerpatronenmaker;;;
7533;Naaisters, borduursters e.d.;zonweringenmaker, zonneschermenmaker, zeil-, tentenmaker, medewerker zeil- en tentenmakerij, medewerker gordijnenatelier, markiezenmaker, machineborduurster, lampenkappenmaker, gordijnennaaister, gordijnenmaker;;;
7534;Stoffeerders e.d.;woningstoffeerder, voertuigbekleder, meubelstoffeerder, autostoffeerder;;;
7535;Pelsbereiders en leerlooiers;medewerker leerindustrie, leerlooier, leerbewerker, huidenzouter, huidenbewerker;;;
7536;Schoenmakers e.d.;schoenmaker, schoenhersteller, schoenenreparateur, schachtenmaker, orthopedisch schoenmaker, medewerker schoenherstellerij, maatschoenmaker, leerreparateur;;;
7541;Duikers;voorman bergingsduiker, reddingsduiker, onderwaterwerker, oesterduiker, duiker civiele onderwaterbouw (cob), duiker, bergingsduiker;;;
7542;Schietmeesters en schiethouwers;springmeester gebouwen, springmeester / sloper, springmeester, oce (opsporen conventionele explosieven) deskundige;;;
7543;Klasseerders en testers (m.u.v. voedingsmiddelen en dranken);medewerker productcontrole (industrie), kwaliteitszorgmedewerker (grafisch), kwaliteitsmedewerker, kwaliteitscontroleur procesindustrie, kwaliteitscontroleur hout, controleur schoeisel, controleur metaalproducten, controleur machines, voertuigen, controleur elektronische apparaten en onderdelen, controleur confectie-, textielindustrie;;;
7544;Ontsmetters en bestrijders van onkruid en ongedierte;medewerker ongediertebestrijding, bestrijdingstechnicus, bestrijder ongedierte;;;
7549;Ambachtslieden, niet elders geclassificeerd;optiekslijper brillen, contactlenzenslijper, bloemsierkunstenaar, bloemschikker, bloembinder;;;
8111;Mijnwerkers en arbeiders in steengroeven;mergelgroevearbeider, kleidelver, grinddelver;;;
8112;Bedieningspersoneel van installaties voor de verwerking van mineralen en gesteente;delfstoffenbewerker;;;
8113;Boorders van bronnen e.d.;wireline operator, toolpusher, sondeerder, roustabout, roughneck, driller on- en offshore, boorwerker, boorspoelingscontroleur, boormeester sleufloze aanlegtechnieken, boormeester grondboring en bronbemaling;;;
8114;Bedieningspersoneel van machines voor de vervaardiging van cement, stenen en andere minerale producten.;operator cementproductie, operator betonproductie, betonmolenbaas weg- en waterbouw, betonmolenbaas, betonmenger;;;
8121;Bedieningspersoneel van metaalbewerkings- en metaalverwerkingsinstallaties;voorman gieterij, smelter-gieter, smelter gieterij, metaalwalsbediener, metaalperser, gieterijmedewerker, gieter metaal;;;
8122;Bedieningspersoneel van installaties voor het bekleden of voor andere oppervlaktebehandelingen van metalen;operator coaten metaal, metaalbeitser, galvaniseur, fosfateerder;;;
8131;Bedieningspersoneel van machines en installaties voor de chemische industrie;operator petrochemische industrie, operator chemische industrie, omsteller cokesbereiding, mechanisch operator procesindustrie;;;
8132;Bedieningspersoneel van machines voor de vervaardiging van fotografische producten;operator fotolaboratorium, fotolaboratoriumbediende, fotolaborant, filmlaborant;;;
8141;Bedieningspersoneel van machines voor de vervaardiging van producten van rubber;rubberbewerker, medewerker rubberindustrie, machinebediende kunststof en rubber;;;
8142;Bedieningspersoneel van machines voor de vervaardiging van producten van kunststof;operator kunststofverwerkende industrie;;;
8143;Bedieningspersoneel van machines voor de vervaardiging van producten van papier;verpakkingsoperator vouwplaktechniek, verpakkingsoperator stanstechniek grafisch, verpakkingsoperator inline-machine, machinebediende papier en karton, kartonnagewerker;;;
8151;Bedieningspersoneel van machines voor het bereiden van spinvezels, het spinnen en het opwinden;operator vliesstofvervaardiging, operator vezelverwerking, operator filament- en vezelvervaardiging;;;
8152;Bedieningspersoneel van weefgetouwen en breimachines;wever (machinaal), operator weverij, operator vloerbedekking, operator garenverwerking;;;
8153;Bedieningspersoneel van naaimachines;naaister stofferingen, naaister meubelstoffeerderij, medewerker confectie bedden en dekens, confectiemedewerker (naaien), confectiekleermaker;;;
8154;Bedieningspersoneel van machines voor het bleken, het verven en het reinigen van weefsels;textieldrukker, operator veredeling textiel;;;
8155;Bedieningspersoneel van machines voor het bereiden van bont en leer;operator bont- en leerbereiding;;;
8156;Bedieningspersoneel van machines voor de vervaardiging van schoeisel e.d.;medewerker schoenindustrie;;;
8157;Bedieningspersoneel van wasmachines;wasserijmedewerker, stomerijmedewerker, operator dry-cleaning, medewerker wasserette;;;
8159;Bedieningspersoneel van machines voor de vervaardiging van producten van textiel, bont en leer, niet elders geclassificeerd;operator textiel-, bont- en leerproducten n.e.g., lederwarenmaker;;;
8160;Bedieningspersoneel van machines voor de vervaardiging van voedingsmiddelen e.d.;paneloperator voedingsmiddelenindustrie, medewerker industriële bakkerij, mechanisch operator voedingsmiddelenindustrie, hoofdoperator voedingsmiddelenindustrie, fieldoperator voedingsmiddelenindustrie;;;
8171;Bedieningspersoneel van machines voor de vervaardiging van papierpulp en papier;papierwarenmaker, papierpulpmaker, operator papier- en kartonindustrie (grondstof);;;
8172;Bedieningspersoneel van installaties voor de houtbewerking;zager houtzagerij, sorteerder hout, houtopzoeker, uitlijner, bestekzoeker, afschrijver hout;;;
8181;Bedieningspersoneel van installaties voor de vervaardiging van glas en aardewerk;ovenist, operator glasoven, operator glasindustrie, operator aardewerkoven, operator aardewerkindustrie, medewerker aardewerkindustrie, glassmelter, glasovenstoker, glasfabriekmedewerker, dakpannenmaker;;;
8182;Bedieningspersoneel van stoommachines en stoomketels;stoker, ovenist, machinist ketelhuis;;;
8183;Bedieningspersoneel van verpakkings-, bottel- en etiketteringsmachines;verpakkingsoperator, packing operator, operator verpakkingsmachines, inpakker machinaal (productie), automatenoperator;;;
8189;Bedieningspersoneel van stationaire machines en installaties, niet elders geclassificeerd;operators stationaire machines en installaties n.e.g., machinist stationaire machines;;;
8211;Assembleurs van mechanische werktuigen;vliegtuigsamenbouwer, vliegtuigrompenbouwer, truckbouwer, monteur automaten, caravanmonteur, caravanbouwer, camperbouwer, assemblagetechnicus voertuigen, assemblagetechnicus landbouwwerktuigen, assemblagemedewerker metaal, elektro;;;
8212;Assembleurs van elektrische en elektronische apparatuur;wikkelaar, printplaatmonteur, montagemedewerker elektrotechnische componenten, montagemedewerker elektrische apparaten, medewerker elektromontage, assemblagemonteur industriële elektronica, assemblagemonteur elektro, assemblagemedewerker elektro;;;
8219;Assembleurs, niet elders geclassificeerd;voorman montage, samensteller metaalwaren, samensteller haarden en kachels, openhaardenbouwer, monteur plastic artikelen, monteur archiefstellingen, montagemedewerker neg, montagemedewerker hout, lopendebandmedewerker;;;
8311;Treinmachinisten;treinmachinist spoorwegen, treinmachinist bedrijfsterreinen, metrobestuurder;;;
8312;Remmers, sein  en wisselwachters;wagenmeester, spoorwegbeambte, seinwachter, seinhuiswachter, rangeerder;;;
8321;Bestuurders van motorrijwielen;pizzakoerier, koerier motor, koerier brommer;;;
8322;Chauffeurs van auto's, taxi's en bestelwagens;taxichauffeur, privéchauffeur, particulier chauffeur, pakketbezorger, koerier auto, hiker, directiechauffeur, chauffeur zittend ziekenvervoer, chauffeur ziekenvervoer, chauffeur schoolkinderen, chauffeur rolstoelbus, chauffeur personenauto, chauffeur pakketdienst, chauffeur koeriersdienst, chauffeur huisartsenpost, chauffeur groepsvervoer, chauffeur dierenambulance, chauffeur bezorger, chauffeur bestelauto;;;
8331;Buschauffeurs en trambestuurders;trambestuurder, touringcarchauffeur buitenland, touringcarchauffeur binnenland, buschauffeur lijndienst, stadsdienst, buschauffeur, autobuschauffeur, autobusbestuurder;;;
8332;Vrachtwagenchauffeurs;vrachtwagenchauffeur buitenland, vrachtwagenchauffeur binnenland, geld- en waardetransporteur, chauffeur vuilniswagen, chauffeur vrachtwagen, chauffeur vervoer gevaarlijke stoffen, chauffeur veetransport, chauffeur truckmixer, chauffeur tankauto, chauffeur rijdende melkontvangst (rmo), chauffeur kipauto, chauffeur geconditioneerd vervoer, chauffeur bergingswagen, chauffeur autolaadkraan, chauffeur / verhuizer;;;
8341;Bedieningspersoneel van mobiele land- en bosbouwmachines;tractorchauffeur, tractorbestuurder, medewerker loonbedrijf, loonwerker, landbouwmachinist, landbouwmachinebestuurder, bestuurder tractor;;;
